State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,APC,LP,PDP,NNPP,Local Government Name,Latitude,Longitude,Latitude_rad,Longitude_rad,APC_outlier_score,LP_outlier_score,PDP_outlier_score,NNPP_outlier_score
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-002,"EGBEDI PRIMARY SCHOOL, IBREDE  II",129,534,22,34,47,0,NDOKWA EAST,5.4043657,6.3419437,0.094323975,0.110687799,6.333333333,5.5,10,0.111111111
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-003,"EGBEDI PRIMARY SCHOOL, IBREDE  III",142,486,43,49,42,0,NDOKWA EAST,5.4043657,6.3419437,0.094323975,0.110687799,15.83333333,10.33333333,4.722222222,0.111111111
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-005,"EGBEDI PRIMARY SCHOOL, IBREDE  V",214,670,49,60,81,0,NDOKWA EAST,5.4043657,6.3419437,0.094323975,0.110687799,22.16666667,21.94444444,45.88888889,0.111111111
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-006,"EGBEDI PRIMARY SCHOOL, IBREDE  VI",225,717,62,60,66,0,NDOKWA EAST,5.4043657,6.3419437,0.094323975,0.110687799,35.88888889,21.94444444,30.05555556,0.111111111
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-007,"EGBEDI PRIMARY SCHOOL, IBREDE  VII",89,498,32,21,28,0,NDOKWA EAST,5.4043657,6.3419437,0.094323975,0.110687799,4.222222222,19.22222222,10.05555556,0.111111111
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-008,"UZOBE PRIMARY SCHOOL, AWA",112,400,45,15,32,0,NDOKWA EAST,5.5253167,6.3856112,0.096434969,0.11144994,,,,
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-010,"IGBUKU PRIMARY SCHOOL, IGBUKU  I",244,838,25,106,55,2,NDOKWA EAST,5.5896193,6.429036,0.097557261,0.112207846,3,54,27.5,2
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-011,"IGBUKU PRIMARY SCHOOL, IGBUKU  II",103,329,22,50,22,0,NDOKWA EAST,5.5896193,6.429036,0.097557261,0.112207846,7.5,30,22,1
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-012,"IGBUKU PRIMARY SCHOOL, IGBUKU  III",125,609,34,54,33,0,NDOKWA EAST,5.5896193,6.429036,0.097557261,0.112207846,10.5,24,5.5,1
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-013,"MARKET SQUARE, ONOGBOKOR",110,622,34,27,32,0,NDOKWA EAST,5.6843131,6.4246365,0.099209979,0.11213106,9.833333333,68.91666667,12.58333333,0.5
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-014,"OTUTO UGHE PRIMARY SCHOOL, ONOGBOKOR",116,589,31,36,41,0,NDOKWA EAST,5.8827375,6.3895957,0.102673138,0.111519483,13,46.35714286,7.285714286,1
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-015,"OREWO PRIMARY SCHOOL, IYEDE  AME I",66,512,28,27,9,1,NDOKWA EAST,5.4043657,6.3419437,0.094323975,0.110687799,0,12.88888889,30.11111111,0.944444444
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-016,"OREWO PRIMARY SCHOOL, IYEDE  AME II",63,486,23,25,9,0,NDOKWA EAST,5.4043657,6.3419437,0.094323975,0.110687799,5.277777778,15,30.11111111,0.111111111
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-017,"OREWO PRIMARY SCHOOL, IYEDE  AME III",61,457,24,15,1,0,NDOKWA EAST,5.4043657,6.3419437,0.094323975,0.110687799,4.222222222,25.55555556,38.55555556,0.111111111
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-018,"OREWO PRIMARY SCHOOL, IYEDE  AME IV",120,723,25,64,21,0,NDOKWA EAST,5.4043657,6.3419437,0.094323975,0.110687799,3.166666667,26.16666667,17.44444444,0.111111111
DELTA,NDOKWA EAST,IBREDE/IGBUKU / ONOGBOKOR,10-11-09-019,"ODO PRIMARY SCHOOL, LAGOS IYEDE",119,831,18,74,13,0,NDOKWA EAST,6.264497,6.3076195,0.109336099,0.110088728,9.777777778,17.88888889,32.33333333,0.666666667
DELTA,NDOKWA EAST,ASHAKA,10-11-10-001,"OZOMA - UKWU  PRIMARY SCHOOL, ASHAKA I",213,750,33,124,33,4,NDOKWA EAST,5.6415051,6.3917343,0.098462839,0.111556808,15.83333333,59,6.833333333,3.666666667
DELTA,NDOKWA EAST,ASHAKA,10-11-10-002,"OZOMA - UKWU  PRIMARY SCHOOL, ASHAKA II",237,861,34,152,31,1,NDOKWA EAST,5.6415051,6.3917343,0.098462839,0.111556808,17,91.66666667,4.5,0.166666667
DELTA,NDOKWA EAST,ASHAKA,10-11-10-003,"OZOMA - UKWU  PRIMARY SCHOOL, ASHAKA III",220,790,16,123,37,0,NDOKWA EAST,5.6415051,6.3917343,0.098462839,0.111556808,4,57.83333333,11.5,1
DELTA,NDOKWA EAST,ASHAKA,10-11-10-004,"OGENE   PRIMARY SCHOOL, ASHAKA I",226,840,32,126,37,2,NDOKWA EAST,5.6443948,6.4040642,0.098513274,0.111772006,20.25,25.5,18.25,0.75
DELTA,NDOKWA EAST,ASHAKA,10-11-10-005,"OGENE   PRIMARY SCHOOL, ASHAKA II",174,664,19,102,26,0,NDOKWA EAST,5.6443948,6.4040642,0.098513274,0.111772006,4,4.5,4.5,1.75
DELTA,NDOKWA EAST,ASHAKA,10-11-10-008,"EGUEDE  PRIMARY SCHOOL, EGUEDE",58,533,37,14,5,0,NDOKWA EAST,5.6217565,6.3848185,0.098118161,0.111436105,,,,
DELTA,NDOKWA EAST,ASHAKA,10-11-10-010,"UGUTE PRIMARY SCHOOL, UGUTE  II",82,725,20,13,39,0,NDOKWA EAST,5.720278,6.4254597,0.099837685,0.112145428,9.2,115,18.4,0.4
DELTA,NDOKWA EAST,ASHAKA,10-11-10-011,"ODUGA PRIMARY SCHOOL, USHIE  I",88,763,14,23,47,0,NDOKWA EAST,6.227725,6.6590853,0.108694306,0.116222964,7.9,112.1,1.8,0.3
DELTA,NDOKWA EAST,ASHAKA,10-11-10-012,"ODUGA PRIMARY SCHOOL, USHIE  II",140,1074,20,25,83,0,NDOKWA EAST,6.227725,6.6590853,0.108694306,0.116222964,1.3,109.9,41.4,0.3
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-002,IYI - ATU PRIMARY SCHOOL - UMUSADEGE/ISU-UYO I,293,1213,15,238,26,2,NDOKWA WEST,5.688949,6.4254021,0.099290891,0.112144422,8.923076923,163,7.538461538,1.692307692
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-004,OWESSEI  PRIMARY SCHOOL - UMUSADEGE/ISU-UYO III,267,1087,17,199,28,0,NDOKWA WEST,5.6908591,6.4236463,0.099324229,0.112113778,15.44444444,94.22222222,10.55555556,0.666666667
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-008,"OSAMELE PRIMARY SCHOOL, OSAMELE QUARTERS",112,760,21,74,11,0,NDOKWA WEST,5.6908591,6.4236463,0.099324229,0.112113778,11,44.66666667,8.333333333,0.666666667
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-009,UTAGBA-OGBE GRAMMAR SCHOOL - AKALA/EKWEKENE/OGUGU,201,1035,8,160,25,1,NDOKWA WEST,5.6861424,6.4302233,0.099241907,0.112228568,29.375,41.625,5.125,0.375
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-011,OBIOGWA UMUSETI - OGBE - ISO/OGBE ASABA,265,1231,24,166,49,1,NDOKWA WEST,5.7257107,6.418385,0.099932504,0.112021951,14,68.6,30.4,0.8
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-012,OBIOGWA UMUSETI - OGBE - ETU/AGBOIKAI,226,1020,20,134,57,0,NDOKWA WEST,5.6948999,6.4129095,0.099394754,0.111926385,4.928571429,66.78571429,30.78571429,0.428571429
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-013,OBIOGWA  EKE  -  UMUSETI/EKE,213,959,9,166,23,2,NDOKWA WEST,5.6948999,6.4129095,0.099394754,0.111926385,6.857142857,101.0714286,5.642857143,1.714285714
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-014,OBIOGWA  UMUSAM - UMUSAM QUARTERS I,267,1352,15,213,20,2,NDOKWA WEST,5.8791333,6.3920089,0.102610233,0.111561601,4.142857143,143.2857143,15.21428571,1.142857143
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-015,OBIOGWA  UMUSAM - UMUSAM QUARTERS II,220,1056,18,173,14,1,NDOKWA WEST,5.8791333,6.3920089,0.102610233,0.111561601,0.928571429,100.4285714,21.64285714,0.071428571
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-016,OBIOGWA  - OGBEANI,240,822,45,124,39,0,NDOKWA WEST,5.6948999,6.4129095,0.099394754,0.111926385,31.71428571,56.07142857,11.5,0.428571429
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-017,OBIOGWA  - ISUMPE  QUARTERS,258,1035,43,174,28,0,NDOKWA WEST,5.6948999,6.4129095,0.099394754,0.111926385,29.57142857,109.6428571,0.285714286,0.428571429
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-018,CO-OP. SHOPPING CENTRE - AFIA EZE ROAD,233,1064,8,187,17,0,NDOKWA WEST,5.685441,6.4268337,0.099229665,0.112169409,18.33333333,104.4166667,3.666666667,0.5
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-019,EKE MODEL PRIMARY SCHOOL - UMUSADELI/OGBATUMA,216,1124,17,168,14,1,NDOKWA WEST,5.7224532,6.3955639,0.09987565,0.111623648,20,99.27272727,58.36363636,0.636363636
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-020,LAGOS - OGBE PRIMARY SCHOOL - LAGOS OGBE,109,618,15,76,11,0,NDOKWA WEST,5.7224532,6.3955639,0.09987565,0.111623648,22.18181818,1.090909091,61.63636364,0.454545455
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-022,HEALTH CENTRE - UMUSADEGE/IGWALA OFUZOR ROAD,216,945,22,162,15,1,NDOKWA WEST,5.8791333,6.3920089,0.102610233,0.111561601,3.357142857,88.64285714,20.57142857,0.071428571
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-025,UTAGBA - OGBE GRAMMAR SCHOOL - AKALA/EKWEKENE,196,712,7,166,14,2,NDOKWA WEST,5.6861424,6.4302233,0.099241907,0.112228568,30.5,48.375,7.25,1.5
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-026,OBIOGWA - UMUSADEGE,21,1432,7,222,38,0,NDOKWA WEST,5.7257107,6.418385,0.099932504,0.112021951,6.4,135.8,17.2,0.4
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-027,AGBOIKAI CENTRE - AGBOIKAI VILLAGE,72,400,16,42,10,1,NDOKWA WEST,5.6948999,6.4129095,0.099394754,0.111926385,0.642857143,31.78571429,19.57142857,0.642857143
DELTA,NDOKWA WEST,UTAGBA  OGBE,10-12-01-028,UMUSADELI TOWN HALL - OGBEATUMA/UMUSADELI,232,892,16,46,39,2,NDOKWA WEST,5.8791333,6.3920089,0.102610233,0.111561601,3.071428571,35.64285714,5.142857143,1.142857143
DELTA,NDOKWA WEST,UTAGBA  UNO  I,10-12-02-001,OBIOGWA  ETUA  QUARTERS,163,533,24,66,53,0,NDOKWA WEST,6.0011609,6.3845501,0.104740017,0.111431421,21,30,10,0
DELTA,NDOKWA WEST,UTAGBA  UNO  I,10-12-02-002,"ETUA - UKPO PRIMARY SCHOOL,  ETUA - UKPO",209,715,60,49,98,0,NDOKWA WEST,5.953205,6.391275,0.103903028,0.111548792,28.4,11.8,35.6,0.2
DELTA,NDOKWA WEST,UTAGBA  UNO  I,10-12-02-003,TOWN HALL    MECHELIN,105,418,22,41,22,2,NDOKWA WEST,5.8791333,6.3920089,0.102610233,0.111561601,3.357142857,41,13.07142857,1.142857143
DELTA,NDOKWA WEST,UTAGBA  UNO  I,10-12-02-004,OBIOGWA     OGO  IKILIBI,144,577,37,40,51,1,NDOKWA WEST,5.9312995,6.3577067,0.103520705,0.110962915,25,2.4,28,0.8
DELTA,NDOKWA WEST,UTAGBA  UNO  I,10-12-02-005,"ETUA - ISE PRIMARY SCHOOL,  ETUA  OLIOGO",186,614,52,42,81,0,NDOKWA WEST,5.953205,6.391275,0.103903028,0.111548792,18.8,20.2,15.2,0.2
DELTA,NDOKWA WEST,UTAGBA  UNO  I,10-12-02-006,OBIOGWA  ETUA OLIOGO,183,721,33,49,99,0,NDOKWA WEST,5.880705,6.389104,0.102637665,0.111510901,15.14285714,32.42857143,69.42857143,1
DELTA,NDOKWA WEST,UTAGBA  UNO  I,10-12-02-007,"ETUA - ETITI PRIMARY SCHOOL,   ETUA - ETITI I",204,742,43,47,103,0,NDOKWA WEST,5.953205,6.391275,0.103903028,0.111548792,8,14.2,41.6,0.2
DELTA,NDOKWA WEST,UTAGBA  UNO  I,10-12-02-008,TOWN HALL     MECHELIN,130,577,30,65,24,1,NDOKWA WEST,5.8791333,6.3920089,0.102610233,0.111561601,11.92857143,15.28571429,10.92857143,0.071428571
DELTA,NDOKWA WEST,UTAGBA  UNO  I,10-12-02-009,"ETUA - ETITI PRIMARY SCHOOL,   ETUA - ETITI  II",168,561,37,45,81,0,NDOKWA WEST,5.953205,6.391275,0.103903028,0.111548792,0.8,16.6,15.2,0.2
DELTA,NDOKWA WEST,UTAGBA  UNO  I,10-12-02-010,OBIOGWA   ETUA  QUARTERS,103,370,3,36,43,0,NDOKWA WEST,6.0011609,6.3845501,0.104740017,0.111431421,21,30,10,0
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-001,OBIOGWA      OKPUCHINI,62,232,0,37,16,0,NDOKWA WEST,5.6948999,6.4129095,0.099394754,0.111926385,16.5,37.14285714,13.14285714,0.428571429
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-003,"ADEGE PRIMARY SCHOOL,  UMUNZE/UMUAKALA I",135,482,14,84,22,0,NDOKWA WEST,5.953205,6.391275,0.103903028,0.111548792,26.8,30.2,55.6,0.2
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-005,GIRLS SECONDARY SCHOOL EBO/UMUZE/ANEH/UMUANZE,229,837,21,142,57,0,NDOKWA WEST,6.0246794,6.2762548,0.105150492,0.109541311,,,,
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-006,IGALA - UKU PRIMARY SCHOOL  UMUEBO/OSSAI/UMUALAM I,122,398,18,75,18,0,NDOKWA WEST,5.9312995,6.3577067,0.103520705,0.110962915,2.2,44.4,11.6,0.4
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-007,IGALA - UKU PRIMARY SCHOOL  UMUEBO/OSSAI/UMUALAM II,45,123,9,30,5,0,NDOKWA WEST,5.9312995,6.3577067,0.103520705,0.110962915,8.6,9.6,27.2,0.4
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-008,OBIOGWA  UMUZE/UMUELEKU,107,432,7,53,34,2,NDOKWA WEST,5.8791333,6.3920089,0.102610233,0.111561601,12.71428571,28.14285714,0.214285714,1.142857143
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-009,AKPUAFOR  PRIMARY SCHOOL  AKPUAFOR/OBIUNOR,53,138,8,8,30,0,NDOKWA WEST,5.9312995,6.3577067,0.103520705,0.110962915,9.8,36,2.8,0.4
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-010,"ONYEKACHIE PRIMARY SCHOOL, IKU  UMUSAM",72,217,7,29,33,0,NDOKWA WEST,5.8827375,6.3895957,0.102673138,0.111519483,12.71428571,53.85714286,1.285714286,1
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-011,OBIOGWA - OLIOGO    OLIOGO  UMUSETI,189,844,18,95,55,0,NDOKWA WEST,5.8937395,6.3970884,0.10286516,0.111650255,13,18,18,0.5
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-012,"EZETI PRIMARY SCHOOL, OGBE ASABA/OGBE - ISE I",151,604,12,80,47,1,NDOKWA WEST,5.7224532,6.3955639,0.09987565,0.111623648,25.45454545,3.272727273,22.36363636,0.636363636
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-013,"EZETI PRIMARY SCHOOL, OGBE ASABA/OGBE - ISE II",133,506,12,86,25,1,NDOKWA WEST,5.953205,6.391275,0.103903028,0.111548792,29.2,32.6,52,1
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-014,"ULOGWE PRIMARY SCHOOL,   ULOGWE ISUMPE I",205,757,7,89,62,2,NDOKWA WEST,5.8827375,6.3895957,0.102673138,0.111519483,12.71428571,10.42857143,29.78571429,1.142857143
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-015,"ULOGWE PRIMARY SCHOOL,   ULOGWE ISUMPE II",205,850,7,86,91,1,NDOKWA WEST,5.8827375,6.3895957,0.102673138,0.111519483,12.71428571,7.214285714,60.85714286,0.071428571
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-016,OBI - UNO  ISUMPE - OBI - UNO  ISUMPE,81,375,15,24,39,88,NDOKWA WEST,5.972904,6.321365,0.104246841,0.110328632,,,,
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-018,"OBIOGWA  NDEMILI,   NDEMILI II",148,609,6,80,44,1,NDOKWA WEST,5.8937395,6.3970884,0.10286516,0.111650255,5,4.5,1.5,1
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-019,"OBIOGWA,   OBI  ILUGO",117,467,23,57,36,0,NDOKWA WEST,5.8501208,6.1591283,0.10210387,0.107497068,,,,
DELTA,NDOKWA WEST,UTAGBA  UNO  II,10-12-03-020,"OBIOGWA  NDEMILI,   NDEMILI",116,462,4,74,30,0,NDOKWA WEST,5.8937395,6.3970884,0.10286516,0.111650255,8,13.5,19.5,0.5
DELTA,NDOKWA WEST,UTAGBA  UNO  III,10-12-04-007,OBIOGWA  UMUSAM     UMUSAM/OGBEOMI,175,583,49,0,0,0,NDOKWA WEST,5.8791333,6.3920089,0.102610233,0.111561601,32.28571429,84.92857143,36.64285714,1
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-002,ASAMALA PRIMARY SCHOOL   OGBEKANI/UGILIAMAI,171,634,31,55,57,0,NDOKWA WEST,5.8371217,6.3958186,0.101876993,0.111628093,19.26315789,6.684210526,13.26315789,0.473684211
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-003,OBIOGWA       UGILIAMAI/OBIAKA,105,406,24,25,35,0,NDOKWA WEST,5.8336342,6.3964462,0.101816124,0.111639047,12.77777778,40.55555556,7.444444444,0.5
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-004,"AKPUODAGWE PRIMARY SCHOOL,  AMOJI  I",109,390,7,34,53,0,NDOKWA WEST,5.7519554,6.2049868,0.10039056,0.10829745,16.625,16.125,10.75,0.25
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-005,"AKPUODAGWE PRIMARY SCHOOL,  AMOJI  II",174,590,0,53,0,0,NDOKWA WEST,5.7519554,6.2049868,0.10039056,0.10829745,24.5,5.25,48.875,0.25
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-006,"ADOH PRIMARY SCHOOL,  ENWESHI  I",247,1174,18,52,156,0,NDOKWA WEST,5.8371217,6.3958186,0.101876993,0.111628093,5.578947368,9.842105263,117.4736842,0.473684211
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-007,"ADOH PRIMARY SCHOOL,  UMU-UGULU  QUARTERS",158,472,28,22,89,0,NDOKWA WEST,5.8393551,6.4038035,0.101915973,0.111767456,12.33333333,18,32,0
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-009,"ADOH PRIMARY SCHOOL,  UMU - NZENE   QUARTERS  II",88,270,13,20,47,0,NDOKWA WEST,5.8371217,6.3958186,0.101876993,0.111628093,0.315789474,43.52631579,2.736842105,0.473684211
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-010,"ADOH PRIMARY SCHOOL,  UMU - NZENE   QUARTERS  III",105,393,9,22,57,0,NDOKWA WEST,5.8371217,6.3958186,0.101876993,0.111628093,3.894736842,41.42105263,13.26315789,0.473684211
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-011,"IBABU PRIMARY SCHOOL,  IBABU  I",254,835,10,54,188,0,NDOKWA WEST,5.8402916,6.411083,0.101932318,0.111894507,10.5,24.5,33,0
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-012,"IBABU PRIMARY SCHOOL,  IBABU  II",275,789,13,37,221,0,NDOKWA WEST,5.8402916,6.411083,0.101932318,0.111894507,6,1,82.5,0
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-013,"OBI UKPO PRIMARY SCHOOL,   OBI - UKPO",184,434,3,3,167,3,NDOKWA WEST,5.8444358,6.4614972,0.102004648,0.112774401,3.5,23,128,3
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-014,AMOJI PRIMARY SCHOOL II AMOJI III,208,685,12,72,111,3,NDOKWA WEST,5.8293596,6.4070141,0.101741518,0.111823491,,,,
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-015,ONICHA UKWUANI MIXED  SECONDARY SCHOOL - UGILIAM UNOR,63,260,6,18,35,0,NDOKWA WEST,5.8336342,6.3964462,0.101816124,0.111639047,6.222222222,47.94444444,7.444444444,0.5
DELTA,NDOKWA WEST,ONICHA - UKWANI,10-12-05-016,OBIOGWA - UGILIAMAI/OBIAKA,47,190,10,20,17,0,NDOKWA WEST,5.8336342,6.3964462,0.101816124,0.111639047,2,45.83333333,26.44444444,0.5
DELTA,NDOKWA WEST,OGUME  I,10-12-06-001,EZEDOGUME PRIMARY SCHOOL - OGBE  INOTU OGUME I,121,547,9,61,38,0,NDOKWA WEST,5.7532998,6.3260999,0.100414024,0.110411272,23.57142857,20.85714286,12.57142857,12.42857143
DELTA,NDOKWA WEST,OGUME  I,10-12-06-002,EZEDOGUME PRIMARY SCHOOL - OGBE  INOTU OGUME II,175,680,45,83,37,0,NDOKWA WEST,5.7532998,6.3260999,0.100414024,0.110411272,17.57142857,46,11.42857143,12.42857143
DELTA,NDOKWA WEST,OGUME  I,10-12-06-003,EZEDOGUME PRIMARY SCHOOL - OGBE  UKU,216,840,27,98,58,0,NDOKWA WEST,5.7224532,6.3955639,0.09987565,0.111623648,9.090909091,22.90909091,10.36363636,0.454545455
DELTA,NDOKWA WEST,OGUME  I,10-12-06-005,OLD TOWN HALL  -  OGBE  ANOKA/ACHI I,127,580,18,54,44,0,NDOKWA WEST,5.6948999,6.4129095,0.099394754,0.111926385,2.785714286,18.92857143,16.85714286,0.428571429
DELTA,NDOKWA WEST,OGUME  I,10-12-06-006,OBIOGWA - OGBE ASHAKA/ACHI,131,592,18,53,44,0,NDOKWA WEST,6.1694039,6.5583224,0.107676411,0.114464319,11,46,32,0
DELTA,NDOKWA WEST,OGUME  I,10-12-06-007,IGBE PRIMARY SCHOOL - OGBE OKOH/OLILE/AWAEKA II,229,633,41,52,134,0,NDOKWA WEST,5.7224532,6.3955639,0.09987565,0.111623648,6.181818182,27.27272727,72.54545455,0.454545455
DELTA,NDOKWA WEST,OGUME  I,10-12-06-008,ISHIENI PRIMARY SCHOOL - OGBE OFU  UTUE/ONICHA,214,884,42,74,96,1,NDOKWA WEST,5.7224532,6.3955639,0.09987565,0.111623648,7.272727273,3.272727273,31.09090909,0.636363636
DELTA,NDOKWA WEST,OGUME  I,10-12-06-009,IGBE PRIMARY SCHOOL - OGBE OKOH/OLILE/AWAEKE,189,592,28,50,107,0,NDOKWA WEST,5.7224532,6.3955639,0.09987565,0.111623648,8,29.45454545,43.09090909,0.454545455
DELTA,NDOKWA WEST,OGUME  I,10-12-06-010,IGBE PRIMARY SCHOOL - OGBE OSAKWENIKE,113,434,24,24,65,0,NDOKWA WEST,5.7469017,6.3404393,0.100302356,0.110661542,,,,
DELTA,NDOKWA WEST,OGUME  I,10-12-06-011,ISHIENI PRIMARY SCHOOL - UTUE - AKA/OSUOGBE,198,847,27,72,92,0,NDOKWA WEST,5.7893652,6.1022694,0.101043484,0.106504693,13.47058824,20.52941176,58.23529412,0.117647059
DELTA,NDOKWA WEST,OGUME  I,10-12-06-012,TOWN  HALL - OGBE  ANOKA/ACHI II,166,545,29,41,94,2,NDOKWA WEST,5.6948999,6.4129095,0.099394754,0.111926385,14.57142857,32.85714286,70.42857143,1.714285714
DELTA,NDOKWA WEST,OGUME  I,10-12-06-013,DISPENSARY - OGBE ODUA/ODOLU II,124,549,16,42,39,0,NDOKWA WEST,5.7554936,6.3305831,0.100452313,0.110489519,15.57142857,0.857142857,13.71428571,12.42857143
DELTA,NDOKWA WEST,OGUME  II,10-12-07-001,"OGBAGU PRIMARY SCHOOL, OGBEAZUOBI/AMAI/NKPU",175,772,37,61,59,0,NDOKWA WEST,5.7224532,6.3955639,0.09987565,0.111623648,1.818181818,17.45454545,9.272727273,0.454545455
DELTA,NDOKWA WEST,OGUME  II,10-12-07-002,"OGBAGU PRIMARY SCHOOL, OKOLORI",205,807,38,73,85,0,NDOKWA WEST,5.7571417,6.3217806,0.100481078,0.110335886,9.571428571,34.57142857,66.28571429,12.42857143
DELTA,NDOKWA WEST,OGUME  II,10-12-07-003,"OBIOGWA - UMUOMA, OWA, UKOR, UZU  UGUTA I",162,632,31,35,88,0,NDOKWA WEST,5.7152673,6.297357,0.099750232,0.109909614,16.5,7.25,46.5,0.25
DELTA,NDOKWA WEST,OGUME  II,10-12-07-004,"OBIOGWA - UMUOMA, OWA, UKOR, UZU  UGUTA II",163,684,25,42,83,0,NDOKWA WEST,5.7152673,6.297357,0.099750232,0.109909614,9,16,40.25,0.25
DELTA,NDOKWA WEST,OGUME  II,10-12-07-006,OBIOGWA - UMUCHIME  UNO,234,644,48,44,141,0,NDOKWA WEST,5.7663696,6.3538519,0.100642135,0.110895636,,,,
DELTA,NDOKWA WEST,OGUME  II,10-12-07-007,"NDUKU PRIMARY SCHOOL - OGBE IKOLOBIE, OKPETE NKPULAKU QUARTERS",199,819,11,91,68,1,NDOKWA WEST,5.7224532,6.3955639,0.09987565,0.111623648,26.54545455,15.27272727,0.545454545,0.636363636
DELTA,NDOKWA WEST,OGUME  II,10-12-07-008,NDUKU  PRIMARY SCHOOL - UTAGBA/ANNAM I,160,750,24,63,59,1,NDOKWA WEST,5.9312995,6.3577067,0.103520705,0.110962915,9.4,30,37.6,0.8
DELTA,NDOKWA WEST,OGUME  II,10-12-07-010,OBODOUGWA PRIMARY SCHOOL - OBODOUGWA/OFU I,273,776,122,61,0,87,NDOKWA WEST,5.7571417,6.3217806,0.100481078,0.110335886,105.5714286,20.85714286,30.85714286,87
DELTA,NDOKWA WEST,OGUME  II,10-12-07-011,OBODOUGWA PRIMARY SCHOOL - OBODOUGWA/OFU II,270,769,110,42,100,0,NDOKWA WEST,5.7224532,6.3955639,0.09987565,0.111623648,81.45454545,38.18181818,35.45454545,0.454545455
